timestamp,symbol,owned,price,entry_price,unrealized_pct,momentum,acceleration,exit_signal,exit_reason
2026-06-03T08:20:41.083589,XOM,False,153.44,0,0,-0.93,1.76,True,MOMENTUM_FAILURE
2026-06-03T08:20:41.500825,ZS,False,136.06,0,0,-3.75,-5.12,True,LOST_20_SMA
2026-06-03T08:21:30.506050,AAPL,False,311.61,0,0,9.65,-4.21,True,ACCELERATION_DECAY
2026-06-03T08:21:30.848518,ABBV,False,217.73,0,0,5.64,2.16,False,ACCELERATION_DECAY
2026-06-03T08:21:31.185231,ABNB,False,133.2,0,0,-4.67,-1.43,True,LOST_20_SMA
2026-06-03T08:21:31.513860,ADBE,False,255.4,0,0,-0.09,-3.3,True,MOMENTUM_FAILURE
2026-06-03T08:21:31.847848,ADSK,False,232.12,0,0,-6.94,-2.54,True,LOST_20_SMA
2026-06-03T08:21:32.608217,AMD,False,535.99,0,0,50.87,-1.83,True,ACCELERATION_DECAY
2026-06-03T08:21:32.941128,AMZN,False,250.83,0,0,-8.31,-2.6,True,LOST_20_SMA
2026-06-03T08:21:33.271870,ANET,False,174.75,0,0,2.66,1.09,False,ACCELERATION_DECAY
2026-06-03T08:21:33.644844,APO,False,124.92,0,0,-4.13,-3.8,True,LOST_20_SMA
2026-06-03T08:21:34.043242,APP,False,578.78,0,0,21.06,-6.45,True,ACCELERATION_DECAY
2026-06-03T08:21:34.400963,ARES,False,122.16,0,0,-0.65,-7.57,True,LOST_20_SMA
2026-06-03T08:21:35.090194,ASML,False,1724.87,0,0,19.54,-3.48,True,ACCELERATION_DECAY
2026-06-03T08:21:35.429162,AXP,False,303.0,0,0,-4.1,-1.52,True,LOST_20_SMA
2026-06-03T08:21:35.761097,BA,False,214.33,0,0,-4.48,-2.85,True,LOST_20_SMA
2026-06-03T08:21:36.445324,BKNG,False,166.15,0,0,-0.88,-1.87,True,MOMENTUM_FAILURE
2026-06-03T08:21:36.785085,BLK,False,988.45,0,0,-5.76,-2.6,True,LOST_20_SMA
2026-06-03T08:21:37.129241,BSX,False,47.6,0,0,-14.97,1.16,True,LOST_20_SMA
2026-06-03T08:21:37.537697,BX,False,109.55,0,0,-10.73,-4.09,True,LOST_20_SMA
2026-06-03T08:21:37.876654,CAT,False,932.58,0,0,3.09,-0.91,True,ACCELERATION_DECAY
2026-06-03T08:21:38.213559,CAVA,False,70.33,0,0,-22.15,-3.37,True,LOST_20_SMA
2026-06-03T08:21:38.547495,CDNS,False,405.99,0,0,14.81,-4.33,True,ACCELERATION_DECAY
2026-06-03T08:21:38.882469,CELH,False,29.61,0,0,-11.66,-2.64,True,LOST_20_SMA
2026-06-03T08:21:39.224127,CME,False,252.62,0,0,-11.92,1.77,True,LOST_20_SMA
2026-06-03T08:21:39.574084,CMG,False,28.57,0,0,-11.58,-3.07,True,LOST_20_SMA
2026-06-03T08:21:39.915244,COIN,False,166.7,0,0,-15.7,-1.42,True,LOST_20_SMA
2026-06-03T08:21:40.260269,COP,False,118.51,0,0,-3.9,2.54,True,MOMENTUM_FAILURE
2026-06-03T08:21:40.612763,COST,False,962.69,0,0,-5.29,0.49,True,LOST_20_SMA
2026-06-03T08:21:40.939535,CRM,False,192.58,0,0,2.99,-5.29,True,ACCELERATION_DECAY
2026-06-03T08:21:41.264857,CRWD,False,756.04,0,0,58.66,-5.22,True,ACCELERATION_DECAY
2026-06-03T08:21:41.604469,CVX,False,190.2,0,0,-1.27,1.19,True,MOMENTUM_FAILURE
2026-06-03T08:21:41.940402,DDOG,False,247.84,0,0,70.07,-13.4,True,ACCELERATION_DECAY
2026-06-03T08:21:42.298468,DE,False,591.51,0,0,2.73,2.58,False,ACCELERATION_DECAY
2026-06-03T08:21:42.639563,DELL,False,421.64,0,0,94.91,-10.77,True,ACCELERATION_DECAY
2026-06-03T08:21:42.977086,DHR,False,176.22,0,0,0.91,-0.28,False,ACCELERATION_DECAY
2026-06-03T08:21:43.320341,DUOL,False,108.03,0,0,3.85,4.1,False,ACCELERATION_DECAY
2026-06-03T08:21:43.664669,EOG,False,141.73,0,0,0.65,2.79,False,ACCELERATION_DECAY
2026-06-03T08:21:44.012298,ETN,False,424.89,0,0,3.41,4.56,False,ACCELERATION_DECAY
2026-06-03T08:21:44.737649,FICO,False,1160.23,0,0,8.81,-9.27,True,LOST_20_SMA
2026-06-03T08:21:45.082581,FTNT,False,147.63,0,0,64.18,-2.63,True,ACCELERATION_DECAY
2026-06-03T08:21:45.437719,GD,False,339.35,0,0,-2.81,0.48,True,MOMENTUM_FAILURE
